Event_Id,Event_Name,Sub_Event_Name,Event_Tag,Event_position,Event_Team,Event Sec,Sec_Before_Goal,X,Y,Match_Label,Match_Period,Match_Winner,Player_Name,Player_Role,Player_Goals_Scored,Player_Role_Calculated
263155881,Pass,Launch,Interception,1,England,180.762028,4.249364,12,68,Croatia - England. 2 - 1 (E),E2,Croatia,Kyle Walker,Defender,0,right CB
263155881,Pass,Launch,Interception,2,England,180.762028,4.249364,17,86,Croatia - England. 2 - 1 (E),E2,Croatia,Kyle Walker,Defender,0,right CB
263155881,Pass,Launch,Accurate,1,England,180.762028,4.249364,12,68,Croatia - England. 2 - 1 (E),E2,Croatia,Kyle Walker,Defender,0,right CB
263155881,Pass,Launch,Accurate,2,England,180.762028,4.249364,17,86,Croatia - England. 2 - 1 (E),E2,Croatia,Kyle Walker,Defender,0,right CB
263155882,Duel,Air duel,Lost,1,England,182.528265,2.483127,17,86,Croatia - England. 2 - 1 (E),E2,Croatia,Kieran Trippier,Defender,1,right MF
263155882,Duel,Air duel,Lost,2,England,182.528265,2.483127,7,61,Croatia - England. 2 - 1 (E),E2,Croatia,Kieran Trippier,Defender,1,right MF
263155882,Duel,Air duel,Not accurate,1,England,182.528265,2.483127,17,86,Croatia - England. 2 - 1 (E),E2,Croatia,Kieran Trippier,Defender,1,right MF
263155882,Duel,Air duel,Not accurate,2,England,182.528265,2.483127,7,61,Croatia - England. 2 - 1 (E),E2,Croatia,Kieran Trippier,Defender,1,right MF
263156204,Duel,Air duel,Assist,1,Croatia,182.528265,2.483127,83,14,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Perisic,Midfielder,1,left FW
263156204,Duel,Air duel,Assist,2,Croatia,182.528265,2.483127,93,39,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Perisic,Midfielder,1,left FW
263156204,Duel,Air duel,Won,1,Croatia,182.528265,2.483127,83,14,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Perisic,Midfielder,1,left FW
263156204,Duel,Air duel,Accurate,1,Croatia,182.528265,2.483127,83,14,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Perisic,Midfielder,1,left FW
263156204,Duel,Air duel,Won,2,Croatia,182.528265,2.483127,93,39,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Perisic,Midfielder,1,left FW
263156204,Duel,Air duel,Accurate,2,Croatia,182.528265,2.483127,93,39,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Perisic,Midfielder,1,left FW
263156205,Shot,Shot,Goal,1,Croatia,185.011392,0,93,39,Croatia - England. 2 - 1 (E),E2,Croatia,Mario Mandzukic,Forward,1,central FW
263156205,Shot,Shot,Goal,2,Croatia,185.011392,0,0,0,Croatia - England. 2 - 1 (E),E2,Croatia,Mario Mandzukic,Forward,1,central FW
